hsmpSn,공급유형,대표세대수,원본행수,원본자치구,주소수,주소,전용면적_최소,전용면적_최대,공식자치구,공식행정동,프로젝트자치구,프로젝트행정동,25개동포함여부
30473903,매입임대,3.0,1,서구,1,전남광주통합특별시 서구 화개1로 33,19.79,19.79,서구,금호2동,서구,금호2동,False
30473904,매입임대,1.0,1,남구,1,전남광주통합특별시 남구 광복마을3길 7,46.41,46.41,남구,진월동,남구,진월동,True
30473905,매입임대,3.0,1,남구,1,전남광주통합특별시 남구 서문대로663번안길 2,32.16,32.16,남구,진월동,남구,진월동,True
30473906,매입임대,6.0,2,북구,1,전남광주통합특별시 북구 송해로4번길 13-4,39.24,60.68,북구,삼각동,북구,삼각동,False
30473907,매입임대,12.0,1,북구,1,전남광주통합특별시 북구 양산택지로34번길 14,47.88,47.88,북구,양산동,북구,양산동,False
30473908,매입임대,12.0,2,북구,1,전남광주통합특별시 북구 양산택지로51번길 12,44.77,51.21,북구,양산동,북구,양산동,False
30473909,매입임대,12.0,2,북구,1,전남광주통합특별시 북구 양산택지로51번길 10,44.77,51.21,북구,양산동,북구,양산동,False
30473910,매입임대,12.0,5,북구,1,전남광주통합특별시 북구 신촌로 30,41.83,56.95,북구,오치1동,북구,오치1동,False
30473911,매입임대,7.0,4,북구,1,전남광주통합특별시 북구 하서로466번길 88-3,33.62,56.62,북구,건국동,북구,건국동,False
30473912,매입임대,12.0,1,북구,1,전남광주통합특별시 북구 오문로58번길 9,46.66,46.66,북구,오치1동,북구,오치1동,False
30473913,매입임대,12.0,1,북구,1,전남광주통합특별시 북구 양산택지로51번길 8,47.88,47.88,북구,양산동,북구,양산동,False
30473914,매입임대,8.0,5,북구,1,전남광주통합특별시 북구 설죽로251번길 85,58.14,79.71,북구,용봉동,북구,용봉동,True
30473915,매입임대,2.0,1,북구,1,전남광주통합특별시 북구 저불로 21,58.11,58.11,북구,용봉동,북구,용봉동,True
30473916,매입임대,12.0,1,북구,1,전남광주통합특별시 북구 양산택지로34번길 16,47.88,47.88,북구,양산동,북구,양산동,False
30473917,매입임대,12.0,2,북구,1,전남광주통합특별시 북구 양산택지로51번길 14,44.77,51.21,북구,양산동,북구,양산동,False
30474460,매입임대,12.0,2,서구,1,전남광주통합특별시 서구 월산로225번길 9-10,48.51,48.66,서구,농성1동,서구,농성1동,True
30474461,매입임대,18.0,8,북구,1,전남광주통합특별시 북구 양산택지로37번길 18,21.66,43.22,북구,양산동,북구,양산동,False
30474462,매입임대,12.0,1,북구,1,전남광주통합특별시 북구 양산택지로51번길 6,47.88,47.88,북구,양산동,북구,양산동,False
30474463,매입임대,9.0,4,북구,1,전남광주통합특별시 북구 오산정길19번길 16,61.26,74.26,북구,오치1동,북구,오치1동,False
30699397,국민임대,826.0,5,광산구,1,전남광주통합특별시 광산구 풍영로330번길 15,39.25,59.69,광산구,수완동,광산구,수완동,True
30699413,국민임대,3.0,1,북구,1,전남광주통합특별시 북구 상촌로43번길 30,59.985,59.985,북구,양산동,북구,양산동,False
30699437,국민임대,141.0,1,광산구,1,전남광주통합특별시 광산구 사암로 24,59.7856,59.7856,광산구,신흥동,광산구,신흥동,False
30699487,국민임대,496.0,2,북구,1,전남광주통합특별시 북구 하서로229번길 57,36.63,46.22,북구,양산동,북구,양산동,False
30699489,국민임대,901.0,3,북구,1,전남광주통합특별시 북구 매곡로 20,51.49,59.64,북구,용봉동,북구,용봉동,True
30699497,국민임대,492.0,6,북구,1,전남광주통합특별시 북구 연양로7번길 58,36.19,46.22,북구,신용동,북구,신용동,False
30699522,국민임대,1442.0,2,서구,1,전남광주통합특별시 서구 동천로 25,39.65,46.76,서구,동천동,서구,동천동,False
30699525,국민임대,861.0,2,북구,1,전남광주통합특별시 북구 양산제로 110,39.84,49.51,북구,양산동,북구,양산동,False
30699543,국민임대,1308.0,4,서구,1,전남광주통합특별시 서구 하남대로710번길 5,39.65,51.86,서구,동천동,서구,동천동,False
30699548,국민임대,815.0,2,북구,1,전남광주통합특별시 북구 유림로160번길 5,39.77,49.51,북구,동림동,북구,동림동,False
30699577,국민임대,853.0,4,남구,1,전남광주통합특별시 남구 효우로60번길 10,46.59,51.93,남구,효덕동,남구,효덕동,True
30699581,국민임대,449.0,5,남구,1,전남광주통합특별시 남구 효우로60번길 9,39.72,59.88,남구,효덕동,남구,효덕동,True
30699582,국민임대,711.0,2,북구,1,전남광주통합특별시 북구 하서로483번길 22,46.9,51.93,북구,건국동,북구,건국동,False
30699662,국민임대,244.0,4,광산구,1,전남광주통합특별시 광산구 송도로182번길 15-11,34.05,45.11,광산구,도산동,광산구,도산동,False
30699692,국민임대,384.0,3,남구,1,전남광주통합특별시 남구 효우로60번길 37,39.72,59.88,남구,효덕동,남구,효덕동,True
30699696,국민임대,137.0,1,북구,1,전남광주통합특별시 북구 우치로311번길 20,31.32,31.32,북구,오치2동,북구,오치2동,False
30699699,국민임대,70.0,1,광산구,1,전남광주통합특별시 광산구 남동길30번길 28,31.32,31.32,광산구,도산동,광산구,도산동,False
30699710,국민임대,94.0,2,북구,1,전남광주통합특별시 북구 초당로 7,38.5,44.57,북구,매곡동,북구,매곡동,False
30699740,국민임대,183.0,1,광산구,1,전남광주통합특별시 광산구 송도로182번길 15-12,35.28,35.28,광산구,도산동,광산구,도산동,False
30699741,국민임대,245.0,1,서구,1,전남광주통합특별시 서구 내방로418번길 12,32.57,32.57,서구,농성1동,서구,농성1동,True
30699742,국민임대,62.0,1,북구,1,전남광주통합특별시 북구 매곡로69번길 22,38.28,38.28,북구,매곡동,북구,매곡동,False
30699755,국민임대,214.0,1,광산구,1,전남광주통합특별시 광산구 남동길 15,31.39,31.39,광산구,도산동,광산구,도산동,False
30699799,국민임대,10.0,2,광산구,1,전남광주통합특별시 광산구 송정로 77,59.84,59.94,광산구,송정1동,광산구,송정1동,True
30700134,영구임대,1872.0,3,광산구,1,전남광주통합특별시 광산구 월곡산정로 12,26.37,40.32,광산구,우산동,광산구,우산동,True
30700135,영구임대,1274.0,4,북구,1,전남광주통합특별시 북구 중문로 55,26.37,31.32,북구,우산동,북구,우산동,False
30700136,영구임대,1416.0,3,서구,1,전남광주통합특별시 서구 쌍학로 47,26.37,40.32,서구,상무2동,서구,상무2동,False
30700137,영구임대,1401.0,2,북구,1,전남광주통합특별시 북구 군왕로207번길 20,26.37,31.32,북구,문화동,북구,문화동,False
30700138,국민임대,949.0,6,남구,1,전남광주통합특별시 남구 정율성로 7,36.67,59.99,남구,양림동,남구,양림동,False
30700139,영구임대,1640.0,4,북구,1,전남광주통합특별시 북구 삼정로 7,26.37,31.32,북구,두암3동,북구,두암3동,False
30700140,영구임대,1133.0,2,북구,1,전남광주통합특별시 북구 삼정로 10,26.37,31.32,북구,두암3동,북구,두암3동,False
30700141,영구임대,1658.0,3,북구,1,전남광주통합특별시 북구 서하로194번길 6,26.37,31.32,북구,오치2동,북구,오치2동,False
30700142,50년임대,476.0,1,광산구,1,전남광주통합특별시 광산구 목련로273번길 76,39.87,39.87,광산구,운남동,광산구,운남동,False
30700143,국민임대,390.0,3,광산구,1,전남광주통합특별시 광산구 수등로 204,51.49,59.64,광산구,신가동,광산구,신가동,True
30700144,50년임대,535.0,3,북구,1,전남광주통합특별시 북구 북문대로242번길 50,39.74,49.79,북구,동림동,북구,동림동,False
30700145,국민임대,632.0,4,광산구,1,전남광주통합특별시 광산구 수등로123번길 70,39.48,51.93,광산구,수완동,광산구,수완동,True
30700233,국민임대,355.0,4,남구,1,전남광주통합특별시 남구 효우로60번길 50,39.72,59.88,남구,효덕동,남구,효덕동,True
30700238,국민임대,996.0,4,광산구,1,전남광주통합특별시 광산구 수등로123번길 22,39.48,51.93,광산구,수완동,광산구,수완동,True
30700239,국민임대,1067.0,4,광산구,1,전남광주통합특별시 광산구 하남대로261번길 11,39.48,51.93,광산구,수완동,광산구,수완동,True
30700242,국민임대,603.0,4,광산구,1,전남광주통합특별시 광산구 풍영로145번길 43,39.48,51.93,광산구,수완동,광산구,수완동,True
30700243,국민임대,355.0,3,광산구,1,전남광주통합특별시 광산구 풍영로145번길 42,39.72,51.93,광산구,수완동,광산구,수완동,True
30700323,국민임대,1232.0,4,북구,1,전남광주통합특별시 북구 첨단연신로 250,36.37,46.74,북구,신용동,북구,신용동,False
30700324,국민임대,676.0,5,북구,1,전남광주통합특별시 북구 첨단연신로 245,36.37,51.79,북구,신용동,북구,신용동,False
30700341,국민임대,1116.0,6,광산구,1,전남광주통합특별시 광산구 풍영로329번길 51,46.85,59.69,광산구,수완동,광산구,수완동,True
30700344,국민임대,1215.0,7,광산구,1,전남광주통합특별시 광산구 풍영로329번길 50,39.25,46.98,광산구,수완동,광산구,수완동,True
30700356,국민임대,754.0,2,남구,1,전남광주통합특별시 남구 백운로 100,51.88,51.93,남구,백운1동,남구,백운1동,False
30700358,국민임대,240.0,2,남구,1,전남광주통합특별시 남구 독립로80번길 8,51.88,51.93,남구,백운1동,남구,백운1동,False
30700363,국민임대,1147.0,7,광산구,1,전남광주통합특별시 광산구 선운중앙로 68,29.73,59.24,광산구,어룡동,광산구,어룡동,False
30700432,국민임대,672.0,2,남구,1,전남광주통합특별시 남구 효우로 262,36.03,46.25,남구,효덕동,남구,효덕동,True
30700432,영구임대,250.0,1,남구,1,전남광주통합특별시 남구 효우로 262,23.76,23.76,남구,효덕동,남구,효덕동,True
30701675,매입임대,8.0,6,동구,1,전남광주통합특별시 동구 무등로 489-1,44.84,59.01,동구,산수2동,동구,산수2동,False
30701676,매입임대,12.0,5,동구,1,전남광주통합특별시 동구 동명로20번길 2,33.48,44.21,동구,동명동,동구,동명동,False
30701677,매입임대,8.0,8,동구,1,전남광주통합특별시 동구 필문대로171번길 17-4,45.36,64.38,동구,산수2동,동구,산수2동,False
30702225,매입임대,6.0,4,북구,1,전남광주통합특별시 북구 대천로157번길 49,41.7,48.24,북구,문흥1동,북구,문흥1동,True
30702226,매입임대,6.0,2,북구,1,전남광주통합특별시 북구 대천로157번길 51,51.15,51.15,북구,문흥1동,북구,문흥1동,True
30702227,매입임대,5.0,2,북구,1,전남광주통합특별시 북구 무진성길 83,53.73,79.65,북구,두암3동,북구,두암3동,False
30702228,매입임대,6.0,2,북구,1,전남광주통합특별시 북구 부남길 42,56.86,59.2,북구,문흥1동,북구,문흥1동,True
30702229,매입임대,6.0,4,북구,1,전남광주통합특별시 북구 부남길 42-6,49.28,57.21,북구,문흥1동,북구,문흥1동,True
30702230,매입임대,6.0,2,북구,1,전남광주통합특별시 북구 부남길 46,53.33,53.33,북구,문흥1동,북구,문흥1동,True
30702231,매입임대,6.0,2,북구,1,전남광주통합특별시 북구 서하로315번길 51-9,53.96,53.96,북구,오치1동,북구,오치1동,False
30702232,매입임대,12.0,4,북구,1,전남광주통합특별시 북구 설죽로251번길 109-6,32.4,51.35,북구,용봉동,북구,용봉동,True
30702233,매입임대,12.0,4,북구,1,전남광주통합특별시 북구 설죽로251번길 109-8,29.61,40.17,북구,용봉동,북구,용봉동,True
30702234,매입임대,6.0,6,북구,1,전남광주통합특별시 북구 송월로49번길 15-5,18.04,62.4,북구,오치1동,북구,오치1동,False
30702235,매입임대,6.0,1,북구,1,전남광주통합특별시 북구 송월로49번길 15-8,52.61,52.61,북구,오치1동,북구,오치1동,False
30702236,매입임대,8.0,7,북구,1,전남광주통합특별시 북구 양일로344번길 42,29.59,70.59,북구,삼각동,북구,삼각동,False
30702237,매입임대,15.0,3,북구,1,전남광주통합특별시 북구 우치로361번길 25,36.51,39.26,북구,삼각동,북구,삼각동,False
30702238,매입임대,6.0,2,광산구,1,전남광주통합특별시 광산구 목련로397번안길 8-14,52.74,55.74,광산구,신가동,광산구,신가동,True
30702239,매입임대,6.0,6,광산구,1,전남광주통합특별시 광산구 산정공원로60번길 34,36.6,56.86,광산구,월곡2동,광산구,월곡2동,False
30702240,매입임대,6.0,2,광산구,1,전남광주통합특별시 광산구 우산로95번길 47-7,48.72,56.22,광산구,우산동,광산구,우산동,True
30702241,매입임대,14.0,6,광산구,1,전남광주통합특별시 광산구 월계로22번길 6,20.85,52.29,광산구,첨단2동,북구,첨단2동,True
30702242,매입임대,6.0,6,남구,1,전남광주통합특별시 남구 봉선로 63-1,38.1,64.22,남구,봉선1동,남구,봉선1동,False
30702243,매입임대,7.0,7,남구,1,전남광주통합특별시 남구 금화로422번길 70,38.2,69.91,남구,월산5동,남구,월산5동,False
30702244,매입임대,6.0,4,남구,1,전남광주통합특별시 남구 봉선2로19번길 10-17,28.56,65.94,남구,봉선2동,남구,봉선2동,True
30702245,매입임대,5.0,3,남구,1,전남광주통합특별시 남구 수박등로47번길 15,38.6,78.48,남구,월산4동,남구,월산4동,False
30702246,매입임대,5.0,3,남구,1,전남광주통합특별시 남구 용대로193번길 9,34.95,84.36,남구,방림1동,남구,방림1동,True
30702247,매입임대,9.0,3,남구,1,전남광주통합특별시 남구 진다리로31번안길 5,34.56,51.0,남구,백운1동,남구,백운1동,False
30702248,매입임대,5.0,5,서구,1,전남광주통합특별시 서구 금부로103번길 8-20,39.51,98.1,서구,금호1동,서구,금호1동,True
30702249,매입임대,6.0,2,서구,1,전남광주통합특별시 서구 학생독립로10번길 11,45.74,54.55,서구,화정4동,서구,화정4동,False
30702250,매입임대,5.0,2,서구,1,전남광주통합특별시 서구 염화로83번길 25-1,55.35,102.78,서구,화정4동,서구,화정4동,False
30702251,매입임대,6.0,4,서구,1,전남광주통합특별시 서구 운천로92번길 22,42.04,55.12,서구,금호1동,서구,금호1동,True
30702252,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 월드컵4강로197번길 45,45.81,100.14,서구,상무1동,서구,상무1동,False
30702253,매입임대,6.0,3,서구,1,전남광주통합특별시 서구 월드컵4강로71번길 23,52.65,58.05,서구,화정4동,서구,화정4동,False
30702254,매입임대,6.0,4,서구,1,전남광주통합특별시 서구 화정로138번길 45-6,33.03,61.83,서구,화정4동,서구,화정4동,False
30702255,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 화정로21번길 4-16,46.14,104.52,서구,상무2동,서구,상무2동,False
30702256,매입임대,6.0,4,서구,1,전남광주통합특별시 서구 화정로21번길 4-18,34.74,75.29,서구,상무2동,서구,상무2동,False
30702257,매입임대,5.0,4,서구,1,전남광주통합특별시 서구 화정로21번길 4-26,55.2,87.9,서구,상무2동,서구,상무2동,False
30703342,매입임대,10.0,6,동구,1,전남광주통합특별시 동구 경양로 239,36.12,81.58,동구,계림1동,동구,계림1동,True
30703343,매입임대,11.0,5,동구,1,전남광주통합특별시 동구 경양로243번길 24-3,35.28,97.2,동구,계림1동,동구,계림1동,True
30703344,매입임대,6.0,3,동구,1,전남광주통합특별시 동구 동계로1번길 13,33.73,46.06,동구,동명동,동구,동명동,False
30703345,매입임대,5.0,3,동구,1,전남광주통합특별시 동구 중흥로227번길 10-10,42.87,88.77,동구,계림1동,동구,계림1동,True
30703346,매입임대,6.0,3,동구,1,전남광주통합특별시 동구 학소로86번길 10,37.32,52.82,동구,지원1동,동구,지원1동,True
30703347,매입임대,6.0,5,서구,1,전남광주통합특별시 서구 금부로103번길 20-12,41.1,69.5,서구,상무2동,서구,상무2동,False
30703348,매입임대,6.0,1,서구,1,전남광주통합특별시 서구 금부로95번길 26-26,46.86,46.86,서구,상무2동,서구,상무2동,False
30703349,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 금부로99번길 19-1,46.805,74.8,서구,상무2동,서구,상무2동,False
30703350,매입임대,6.0,2,서구,1,전남광주통합특별시 서구 내방마을2길 6-8,39.06,39.69,서구,화정1동,서구,화정1동,False
30703351,매입임대,6.0,4,서구,1,전남광주통합특별시 서구 학생독립로10번길 4-9,36.27,76.05,서구,상무2동,서구,상무2동,False
30703352,매입임대,6.0,2,서구,1,전남광주통합특별시 서구 학생독립로22번길 28,46.59,61.11,서구,화정4동,서구,화정4동,False
30703353,매입임대,7.0,4,서구,1,전남광주통합특별시 서구 상무오월로3번길 28-5,37.28,99.99,서구,상무1동,서구,상무1동,False
30703354,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 염화로83번길 19-4,54.87,99.51,서구,화정4동,서구,화정4동,False
30703355,매입임대,6.0,2,서구,1,전남광주통합특별시 서구 칠성로4번길 7,56.04,60.24,서구,유덕동,서구,유덕동,False
30703356,매입임대,7.0,5,서구,1,전남광주통합특별시 서구 풍암순환로128번길 29,35.15,80.7,서구,풍암동,서구,풍암동,True
30703357,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 화개2로20번길 28-13,39.06,87.72,서구,금호2동,서구,금호2동,False
30703358,매입임대,6.0,3,서구,1,전남광주통합특별시 서구 화정로21번길 4-22,38.7,69.66,서구,상무2동,서구,상무2동,False
30703359,매입임대,6.0,2,서구,1,전남광주통합특별시 서구 화정로78번길 24-13,51.18,80.67,서구,화정4동,서구,화정4동,False
30703360,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 화정로78번길 24-34,46.68,99.74,서구,화정4동,서구,화정4동,False
30703361,매입임대,9.0,9,남구,1,전남광주통합특별시 남구 군분로77번안길 15,38.31,100.92,남구,주월2동,남구,주월2동,False
30703362,매입임대,6.0,4,남구,1,전남광주통합특별시 남구 봉선2로19번길 12,47.67,67.36,남구,봉선2동,남구,봉선2동,True
30703363,매입임대,5.0,5,남구,1,전남광주통합특별시 남구 회서로21번가길 5-1,41.8,92.55,남구,주월1동,남구,주월1동,False
30703364,매입임대,8.0,5,남구,1,전남광주통합특별시 남구 회재로1231번길 7,39.24,48.33,남구,주월2동,남구,주월2동,False
30703365,매입임대,6.0,2,동구,1,전남광주통합특별시 동구 독립로350번길 15,40.27,43.33,동구,계림1동,동구,계림1동,True
30703366,매입임대,8.0,4,북구,1,전남광주통합특별시 북구 참판로 172,56.7,58.43,북구,두암2동,북구,두암2동,True
30703367,매입임대,8.0,3,북구,1,전남광주통합특별시 북구 참판로 172,55.4,57.2,북구,두암2동,북구,두암2동,True
30703368,매입임대,7.0,3,북구,1,전남광주통합특별시 북구 참판로 172,50.07,51.22,북구,두암2동,북구,두암2동,True
30703369,매입임대,11.0,3,북구,1,전남광주통합특별시 북구 참판로 172,50.43,55.57,북구,두암2동,북구,두암2동,True
30703370,매입임대,8.0,5,북구,1,전남광주통합특별시 북구 감적길 46-2,32.77,76.31,북구,우산동,북구,우산동,False
30703371,매입임대,5.0,4,북구,1,전남광주통합특별시 북구 능안로29번길 7-4,35.22,90.915,북구,오치1동,북구,오치1동,False
30703372,매입임대,5.0,4,북구,1,전남광주통합특별시 북구 대천로157번길 96-17,49.515,100.44,북구,문흥1동,북구,문흥1동,True
30703373,매입임대,6.0,1,북구,1,전남광주통합특별시 북구 대천로157번길 96-3,49.39,49.39,북구,문흥1동,북구,문흥1동,True
30703374,매입임대,5.0,3,북구,1,전남광주통합특별시 북구 무진성길 2,52.74,115.61,북구,두암3동,북구,두암3동,False
30703375,매입임대,5.0,2,북구,1,전남광주통합특별시 북구 무진성길 81,53.55,88.355,북구,두암3동,북구,두암3동,False
30703376,매입임대,5.0,3,북구,1,전남광주통합특별시 북구 무진성길 92,53.19,80.08,북구,두암3동,북구,두암3동,False
30703377,매입임대,5.0,5,북구,1,전남광주통합특별시 북구 문산로74번길 139-10,38.76,113.22,북구,문흥1동,북구,문흥1동,True
30703378,매입임대,12.0,3,북구,1,전남광주통합특별시 북구 문화소통로302번길 9,53.82,57.42,북구,문화동,북구,문화동,False
30703379,매입임대,5.0,2,북구,1,전남광주통합특별시 북구 부남길26번길 34-3,47.52,95.04,북구,문흥1동,북구,문흥1동,True
30703380,매입임대,5.0,2,북구,1,전남광주통합특별시 북구 부남길26번길 34-5,47.28,94.56,북구,문흥1동,북구,문흥1동,True
30703381,매입임대,5.0,2,북구,1,전남광주통합특별시 북구 부남길26번길 34-7,47.28,94.56,북구,문흥1동,북구,문흥1동,True
30703382,매입임대,9.0,3,북구,1,전남광주통합특별시 북구 설죽로251번길 69,47.52,55.44,북구,용봉동,북구,용봉동,True
30703383,매입임대,9.0,5,북구,1,전남광주통합특별시 북구 설죽로251번길 71,43.92,50.98,북구,용봉동,북구,용봉동,True
30703384,매입임대,5.0,3,북구,1,전남광주통합특별시 북구 송월로40번길 13-8,48.875,90.07,북구,오치1동,북구,오치1동,False
30703385,매입임대,6.0,1,북구,1,전남광주통합특별시 북구 양일로343번길 47-9,50.15,50.15,북구,일곡동,북구,일곡동,False
30703386,매입임대,10.0,9,북구,1,전남광주통합특별시 북구 우치로126번길 25-7,19.8,105.885,북구,용봉동,북구,용봉동,True
30703387,매입임대,7.0,5,북구,1,전남광주통합특별시 북구 중흥로173번길 8-7,40.35,87.27,북구,중흥1동,북구,중흥1동,False
30703388,매입임대,5.0,4,광산구,1,전남광주통합특별시 광산구 우산로 74-6,38.08,74.46,광산구,우산동,광산구,우산동,True
30703389,매입임대,6.0,1,광산구,1,전남광주통합특별시 광산구 월계로34번길 37-11,48.46,48.46,광산구,첨단2동,북구,첨단2동,True
30704212,매입임대,7.0,3,동구,1,전남광주통합특별시 동구 밤실로3번길 10-1,48.27,50.68,동구,지산2동,동구,지산2동,True
30704213,매입임대,6.0,4,동구,1,전남광주통합특별시 동구 중흥로213번길 16-15,45.03,45.78,동구,계림1동,동구,계림1동,True
30704214,매입임대,6.0,2,동구,1,전남광주통합특별시 동구 중흥로213번길 16-17,54.59,57.26,동구,계림1동,동구,계림1동,True
30704215,매입임대,8.0,3,동구,1,전남광주통합특별시 동구 중흥로213번길 22,58.89,90.71,동구,계림1동,동구,계림1동,True
30704216,매입임대,6.0,2,동구,1,전남광주통합특별시 동구 필문대로123번길 12-1,40.14,40.14,동구,산수2동,동구,산수2동,False
30704217,매입임대,6.0,2,동구,1,전남광주통합특별시 동구 학소로76번길 7-11,48.165,49.555,동구,지원1동,동구,지원1동,True
30704218,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 금부로103번길 20-6,42.36,115.22,서구,상무2동,서구,상무2동,False
30704219,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 금부로103번길 8-16,45.22,93.37,서구,금호1동,서구,금호1동,True
30704220,매입임대,6.0,4,서구,1,전남광주통합특별시 서구 금부로103번길 8-8,25.56,75.78,서구,금호1동,서구,금호1동,True
30704221,매입임대,9.0,3,서구,1,전남광주통합특별시 서구 상무대로967번길 18-4,50.25,51.08,서구,상무1동,서구,상무1동,False
30704222,매입임대,5.0,1,서구,1,전남광주통합특별시 서구 상무버들로53번길 22-27,49.62,49.62,서구,유덕동,서구,유덕동,False
30704223,매입임대,5.0,1,서구,1,전남광주통합특별시 서구 상무버들로53번길 22-31,49.62,49.62,서구,유덕동,서구,유덕동,False
30704224,매입임대,5.0,3,서구,1,전남광주통합특별시 서구 칠성로4번길 5,51.2,52.76,서구,유덕동,서구,유덕동,False
30704225,매입임대,11.0,4,남구,1,전남광주통합특별시 남구 군분로119번길 6-4,46.92,66.12,남구,월산4동,남구,월산4동,False
30704226,매입임대,5.0,2,남구,1,전남광주통합특별시 남구 군분로55번길 14,51.0,54.0,남구,주월2동,남구,주월2동,False
30704227,매입임대,12.0,4,남구,1,전남광주통합특별시 남구 군분로78번길 9,46.6475,51.4825,남구,월산5동,남구,월산5동,False
30704228,매입임대,9.0,2,남구,1,전남광주통합특별시 남구 금화로456번길 4,52.48,55.04,남구,월산4동,남구,월산4동,False
30704229,매입임대,10.0,6,남구,1,전남광주통합특별시 남구 대남대로372번안길 5-5,45.0,60.09,남구,월산4동,남구,월산4동,False
30704230,매입임대,5.0,3,남구,1,전남광주통합특별시 남구 봉주4길 16,48.9,50.85,남구,주월2동,남구,주월2동,False
30704231,매입임대,6.0,2,남구,1,전남광주통합특별시 남구 월광길 37-1,68.655,68.655,남구,월산4동,남구,월산4동,False
30704232,매입임대,10.0,4,북구,1,전남광주통합특별시 북구 안산로 20-12,41.6,53.4,북구,오치2동,북구,오치2동,False
30704233,매입임대,6.0,1,북구,1,전남광주통합특별시 북구 일곡로 19,56.13,56.13,북구,일곡동,북구,일곡동,False
30704235,매입임대,12.0,2,북구,1,전남광주통합특별시 북구 우치로257번길 20-15,45.14,50.43,북구,오치2동,북구,오치2동,False
30704236,매입임대,6.0,2,북구,1,전남광주통합특별시 북구 우치로257번길 3,54.12,59.06,북구,오치2동,북구,오치2동,False
30704237,매입임대,14.0,4,북구,1,전남광주통합특별시 북구 저불로91번길 3,37.91,48.95,북구,용봉동,북구,용봉동,True
30704238,매입임대,6.0,3,북구,1,전남광주통합특별시 북구 중흥로183번길 7-10,50.58,52.49,북구,중흥1동,북구,중흥1동,False
30704239,매입임대,9.0,3,광산구,1,전남광주통합특별시 광산구 송정로 53-2,54.6,58.8,광산구,송정2동,광산구,송정2동,False
30704240,매입임대,9.0,3,광산구,1,전남광주통합특별시 광산구 송정로 53-4,54.6,58.8,광산구,송정2동,광산구,송정2동,False
30704242,매입임대,6.0,2,광산구,1,전남광주통합특별시 광산구 목련로397번안길 8-4,52.75,52.75,광산구,신가동,광산구,신가동,True
30704243,매입임대,8.0,5,광산구,1,전남광주통합특별시 광산구 사암로130번길 36,40.82,52.77,광산구,우산동,광산구,우산동,True
30704244,매입임대,6.0,2,광산구,1,전남광주통합특별시 광산구 수등로243번길 28-3,57.95,57.95,광산구,신가동,광산구,신가동,True
30704245,매입임대,6.0,3,광산구,1,전남광주통합특별시 광산구 수등로243번길 28-8,52.34,55.76,광산구,신가동,광산구,신가동,True
30704246,매입임대,5.0,3,광산구,1,전남광주통합특별시 광산구 신창로48번길 21-8,54.33,84.98,광산구,신창동,광산구,신창동,False
30704247,매입임대,7.0,4,광산구,1,전남광주통합특별시 광산구 신창로48번길 45-4,32.54,73.72,광산구,신창동,광산구,신창동,False
30704248,매입임대,7.0,4,광산구,1,전남광주통합특별시 광산구 신창로48번길 45-8,32.54,73.72,광산구,신창동,광산구,신창동,False
30704249,매입임대,5.0,5,광산구,1,전남광주통합특별시 광산구 신창로48번길 46-13,45.36,83.82,광산구,신창동,광산구,신창동,False
30704250,매입임대,5.0,2,광산구,1,전남광주통합특별시 광산구 신창로48번길 57,61.2,75.5,광산구,신창동,광산구,신창동,False
30704251,매입임대,5.0,2,광산구,1,전남광주통합특별시 광산구 신창로48번길 63,57.97,98.92,광산구,신창동,광산구,신창동,False
30704252,매입임대,9.0,3,광산구,1,전남광주통합특별시 광산구 야촌길 17,41.54,50.22,광산구,신흥동,광산구,신흥동,False
30704729,매입임대,11.0,7,동구,1,전남광주통합특별시 동구 무등로 437-1,26.58,60.52,동구,산수1동,동구,산수1동,False
30704730,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 경양로217번길 5,31.55,51.0,동구,계림1동,동구,계림1동,True
30704731,매입임대,12.0,3,동구,1,전남광주통합특별시 동구 경양로217번길 8,48.6,50.77,동구,계림1동,동구,계림1동,True
30704732,매입임대,12.0,3,동구,1,전남광주통합특별시 동구 경양로223번길 6-15,20.79,31.2,동구,계림1동,동구,계림1동,True
30704733,매입임대,12.0,3,동구,1,전남광주통합특별시 동구 경양로235번길 15,47.36,47.78,동구,계림1동,동구,계림1동,True
30704734,매입임대,12.0,4,동구,1,전남광주통합특별시 동구 경양로235번길 4-3,50.12,50.23,동구,계림1동,동구,계림1동,True
30704735,매입임대,6.0,1,동구,1,전남광주통합특별시 동구 무등로415번길 16,58.93,58.93,동구,산수1동,동구,산수1동,False
30704736,매입임대,12.0,2,동구,1,전남광주통합특별시 동구 무등로449번길 16,48.18,49.98,동구,산수1동,동구,산수1동,False
30704737,매입임대,9.0,3,동구,1,전남광주통합특별시 동구 무등로449번길 32-1,46.975,50.3475,동구,산수1동,동구,산수1동,False
30704738,매입임대,12.0,1,동구,1,전남광주통합특별시 동구 무등로449번길 42,49.92,49.92,동구,산수1동,동구,산수1동,False
