"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1770","전남광주통합특별시 목포시 산정동","1040-400","1040","0400","정우빌라트","전세","68.0000","202504","04","9,500","0","4","2016","신촌로13번길 8","202504~202704","신규","-","","","연립다세대"
"1771","전남광주통합특별시 순천시 조례동","1694-5","1694","0005","(1694-5)","월세","29.9750","202504","03","500","50","4","2018","남신월4길 16","202504~202604","신규","-","","","연립다세대"
"1772","전남광주통합특별시 담양군 금성면 석현리","1-9","0001","0009","주창G플러스","전세","59.7000","202504","03","9,000","0","1","2015","담순로 138","202504~202704","신규","-","","","연립다세대"
"1773","전남광주통합특별시 영암군 영암읍 남풍리","172","0172","0000","그린파크","월세","59.3000","202504","03","500","40","4","1999","수양남춘동길 61","202505~202704","신규","-","","","연립다세대"
"1774","전남광주통합특별시 여수시 광무동","1060","1060","0000","여수브리온오션프랑테라스","월세","84.7880","202504","03","4,000","100","2","2025","광무남2길 2-8","202504~202704","신규","-","","","연립다세대"
"1775","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202504","03","1,000","40","2","1994","소촌로152번길 38","202505~202705","신규","-","","","연립다세대"
"1776","전남광주통합특별시 북구 두암동","854-38","0854","0038","금성빌","월세","61.9051","202504","03","6,212","7","2","2019","군왕로117번길 19","202504~202703","갱신","-","6,031","7","연립다세대"
"1777","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","66.4200","202504","02","300","35","1","1988","폭포사랑길 91","202504~202604","신규","-","","","연립다세대"
"1778","전남광주통합특별시 여수시 광무동","1060","1060","0000","여수브리온오션프랑테라스","월세","84.9096","202504","02","3,000","90","4","2025","광무남2길 2-8","202505~202705","신규","-","","","연립다세대"
"1779","전남광주통합특별시 서구 쌍촌동","531-1","0531","0001","가도스타디움(2차)","월세","16.9685","202504","02","300","35","3","2014","화정로49번길 38","202504~202604","신규","-","","","연립다세대"
"1780","전남광주통합특별시 보성군 회천면 율포리","317-1","0317","0001","우암빌라","전세","76.1325","202504","02","5,000","0","3","2004","남부관광로 2319-8","-","-","-","","","연립다세대"
"1781","전남광주통합특별시 동구 서석동","97-33","0097","0033","전남대학교병원명의관","월세","26.2900","202504","01","500","50","4","2015","백서로167번길 5","202504~202602","신규","-","","","연립다세대"
"1782","전남광주통합특별시 동구 산수동","463-12","0463","0012","공무원가동","월세","66.1100","202504","01","3,000","20","1","1971","무등로 417-10","202504~202703","신규","-","","","연립다세대"
"1783","전남광주통합특별시 해남군 해남읍 구교리","1007","1007","0000","예성구교드림타운","월세","22.3211","202504","01","1,000","50","2","2024","명문길 19-13","202504~202604","신규","-","","","연립다세대"
"1784","전남광주통합특별시 여수시 웅천동","1815-1","1815","0001","웅천골드클래스테라스힐","월세","84.9181","202504","01","5,000","100","3","2021","웅천북2로 81","202505~202705","신규","-","","","연립다세대"
"1785","전남광주통합특별시 영광군 영광읍 남천리","101-3","0101","0003","삼현A","월세","51.6600","202504","01","300","40","1","1983","천년로13길 18-4","202504~202704","신규","-","","","연립다세대"
"1786","전남광주통합특별시 강진군 강진읍 동성리","280-1","0280","0001","엔젤리안","전세","84.9900","202504","01","8,500","0","2","2017","향교로 72","202504~202704","신규","-","","","연립다세대"
"1787","전남광주통합특별시 여수시 미평동","696-12","0696","0012","뜰안애","월세","30.3600","202504","01","300","45","2","2013","미평9길 11","202504~202604","신규","-","","","연립다세대"
"1788","전남광주통합특별시 서구 광천동","106-1","0106","0001","광천시장","전세","66.5600","202504","01","6,500","0","2","1982","죽봉대로111번길 24","202504~202604","갱신","사용","6,500","0","연립다세대"
"1789","전남광주통합특별시 여수시 선원동","1280-2","1280","0002","예그리나","월세","20.9875","202504","01","100","34","3","2012","무선8길 26","202504~202604","신규","-","","","연립다세대"
"1790","전남광주통합특별시 서구 쌍촌동","513-1","0513","0001","샹그릴라","월세","47.5400","202504","01","500","35","2","2005","화정로49번길 33","202504~202704","신규","-","","","연립다세대"
"1791","전남광주통합특별시 영광군 영광읍 백학리","381-23","0381","0023","영일","전세","55.7100","202504","01","4,000","0","2","1986","신남로5길 15","202504~202704","신규","-","","","연립다세대"
"1792","전남광주통합특별시 구례군 구례읍 봉동리","108","0108","0000","한일주택","월세","84.8500","202504","01","1,000","50","4","1992","봉동길 8-26","202504~202704","신규","-","","","연립다세대"
"1793","전남광주통합특별시 보성군 보성읍 주봉리","195-1","0195","0001","신영3차A동","월세","76.5700","202504","01","500","45","3","1991","태평길 5-1","202504~202703","신규","-","","","연립다세대"
"1794","전남광주통합특별시 광산구 우산동","1070-24","1070","0024","태성빌","월세","53.7313","202504","01","1,236","23","4","2022","사암로92번길 99-33","202504~202706","신규","-","","","연립다세대"
"1795","전남광주통합특별시 동구 금동","39","0039","0000","동산빌","월세","15.5700","202503","31","200","26","4","2002","문화전당로23번길 28-5","202503~202603","신규","-","","","연립다세대"
"1796","전남광주통합특별시 서구 쌍촌동","525","0525","0000","위드힐타운","월세","43.4100","202503","31","1,000","50","4","2015","운천로162번길 43","202504~202704","신규","-","","","연립다세대"
"1797","전남광주통합특별시 광양시 광양읍 칠성리","907-8","0907","0008","동서빌라","전세","82.1750","202503","31","7,000","0","2","2000","인덕1길 52","202506~202706","신규","-","","","연립다세대"
"1798","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","75.9871","202503","31","34,000","0","4","2021","여대길 340","202504~202603","갱신","-","34,000","0","연립다세대"
"1799","전남광주통합특별시 목포시 산정동","1785-1","1785","0001","중앙그린빌1동","월세","67.8500","202503","31","500","40","3","2002","양을로33번길 23","202504~202704","신규","-","","","연립다세대"
"1800","전남광주통합특별시 나주시 이창동","55","0055","0000","정다움","월세","71.4747","202503","30","2,000","65","4","2022","남교2길 25-5","202503~202603","신규","-","","","연립다세대"
"1801","전남광주통합특별시 광산구 수완동","1903","1903","0000","수완대라수어썸테라스","전세","84.8616","202503","30","55,000","0","4","2024","왕버들로252번길 10","202505~202705","신규","-","","","연립다세대"
"1802","전남광주통합특별시 나주시 이창동","55","0055","0000","정다움","월세","71.4747","202503","30","2,000","65","4","2022","남교2길 25-5","202503~202603","신규","-","","","연립다세대"
"1803","전남광주통합특별시 여수시 주삼동","754","0754","0000","파인빌리지201동","월세","30.1400","202503","30","500","50","2","2021","주삼덕양로 191","202504~202604","신규","-","","","연립다세대"
"1804","전남광주통합특별시 여수시 웅천동","1867-1","1867","0001","포레나여수웅천더테라스1단지","전세","84.9604","202503","29","35,000","0","2","2020","웅천남1로 100","202505~202705","신규","-","","","연립다세대"
"1805","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","49.9000","202503","29","500","40","2","1995","소촌로152번길 38","202504~202704","신규","-","","","연립다세대"
"1806","전남광주통합특별시 여수시 주삼동","754","0754","0000","파인빌리지201동","월세","30.1400","202503","29","500","47","1","2021","주삼덕양로 191","202504~202604","신규","-","","","연립다세대"
"1807","전남광주통합특별시 해남군 해남읍 구교리","1007","1007","0000","예성구교드림타운","월세","22.3211","202503","28","1,000","50","2","2024","명문길 19-13","202503~202603","신규","-","","","연립다세대"
"1808","전남광주통합특별시 순천시 용당동","442-8","0442","0008","휴먼타운301,302","전세","53.9000","202503","28","6,407","0","3","2014","업동1길 6-11","202504~202506","갱신","사용","6,113","0","연립다세대"
"1809","전남광주통합특별시 고흥군 봉래면 신금리","1255-1","1255","0001","나로주택","전세","26.1618","202503","28","8,000","0","5","2011","나로도항길 56-7","202504~202704","갱신","-","8,000","0","연립다세대"
"1810","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","59.3700","202503","28","400","38","2","1988","금호로 41","202504~202704","신규","-","","","연립다세대"
"1811","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","59.3700","202503","28","400","38","2","1988","금호로 41","-","-","-","","","연립다세대"
"1812","전남광주통합특별시 동구 서석동","468-31","0468","0031","에이플러스","월세","16.1100","202503","28","200","35","4","2013","백서로176번길 2-1","202504~202602","신규","-","","","연립다세대"
"1813","전남광주통합특별시 동구 서석동","97-33","0097","0033","전남대학교병원명의관","월세","14.4600","202503","28","200","34","2","2015","백서로167번길 5","202504~202603","신규","-","","","연립다세대"
"1814","전남광주통합특별시 여수시 미평동","670-7","0670","0007","골든빌","월세","25.6100","202503","28","200","30","3","2017","미평3길 50-2","202503~202603","신규","-","","","연립다세대"
"1815","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","월세","84.9317","202503","28","10,000","90","1","2021","여대길 340","202506~202706","신규","-","","","연립다세대"
"1816","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202503","28","20,803","0","4","2018","화운로126번길 7-6","202505~202609","갱신","사용","20,803","0","연립다세대"
"1817","전남광주통합특별시 동구 계림동","537-13","0537","0013","(537-13)","월세","60.5124","202503","28","1,000","68","4","2021","경양로223번길 15","202504~202704","신규","-","","","연립다세대"
"1818","전남광주통합특별시 동구 학동","236-1","0236","0001","학동보라멘션","전세","63.3333","202503","27","8,500","0","4","2013","의재로109번길 42","202504~202704","신규","-","","","연립다세대"
"1819","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","월세","55.7100","202503","27","300","35","4","1988","폭포사랑길 91","202503~202703","신규","-","","","연립다세대"
"1820","전남광주통합특별시 북구 삼각동","753-33","0753","0033","(753-33)","전세","53.6000","202503","27","8,000","0","4","2015","설죽로 390-11","202504~202704","신규","-","","","연립다세대"
"1821","전남광주통합특별시 순천시 조례동","1699-10","1699","0010","엘루체","월세","20.2860","202503","27","300","40","5","2017","남신월1길 12-9","202504~202604","신규","-","","","연립다세대"
"1822","전남광주통합특별시 남구 지석동","411-15","0411","0015","대광주택","월세","58.5000","202503","27","500","30","3","1985","포충로 600-10","202504~202704","신규","-","","","연립다세대"
"1823","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","전세","54.2700","202503","26","4,400","0","3","1988","금호로 244","202503~202703","신규","-","","","연립다세대"
"1824","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","전세","54.2300","202503","26","4,000","0","2","1988","금호로 41","202503~202703","신규","-","","","연립다세대"
"1825","전남광주통합특별시 함평군 함평읍 내교리","579-5","0579","0005","소유명가","전세","71.3100","202503","26","13,000","0","3","2018","함장로 1127","202504~202704","신규","-","","","연립다세대"
"1826","전남광주통합특별시 동구 동명동","72-26","0072","0026","중앙빌라","전세","90.1800","202503","26","10,000","0","4","2004","동계천로 143-26","202504~202704","신규","-","","","연립다세대"
"1827","전남광주통합특별시 장흥군 장흥읍 우산리","16-1","0016","0001","성은","월세","28.9700","202503","26","200","35","3","2000","우드랜드길 136","202504~202704","신규","-","","","연립다세대"
"1828","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","전세","54.2700","202503","26","5,000","0","1","1988","금호로 244","202503~202703","신규","-","","","연립다세대"
"1829","전남광주통합특별시 동구 산수동","427-1","0427","0001","보헤미안D","월세","59.8800","202503","25","11,420","10","4","2005","산수길25번길 8-8","202504~202704","신규","-","","","연립다세대"
"1830","전남광주통합특별시 여수시 덕충동","1907","1907","0000","해란오션파크","전세","64.2060","202503","25","18,000","0","3","2021","충민사길 48","202504~202704","신규","-","","","연립다세대"
"1831","전남광주통합특별시 광양시 광영동","258-3","0258","0003","그린파크","월세","48.0750","202503","25","300","20","2","1993","가야로 371","202503~202703","신규","-","","","연립다세대"
"1832","전남광주통합특별시 여수시 덕충동","1907","1907","0000","해란오션파크","전세","64.2060","202503","25","18,000","0","3","2021","충민사길 48","202504~202704","신규","-","","","연립다세대"
"1833","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","전세","54.2700","202503","25","3,500","0","2","1988","폭포사랑길 91","202503~202703","신규","-","","","연립다세대"
"1834","전남광주통합특별시 북구 용봉동","1047-2","1047","0002","바을","월세","30.0625","202503","25","2,216","8","5","2020","비엔날레로93번길 10","202503~202612","갱신","-","216","19","연립다세대"
"1835","전남광주통합특별시 동구 산수동","427-1","0427","0001","보헤미안D","월세","59.8800","202503","25","12,000","10","4","2005","산수길25번길 8-8","202504~202704","신규","-","","","연립다세대"
"1836","전남광주통합특별시 순천시 조례동","1693-4","1693","0004","(1693-4)","월세","21.2550","202503","24","200","35","5","2014","남신월4길 4-1","202503~202603","신규","-","","","연립다세대"
"1837","전남광주통합특별시 여수시 웅천동","1815-1","1815","0001","웅천골드클래스테라스힐","전세","84.9181","202503","24","33,000","0","1","2021","웅천북2로 81","202505~202705","신규","-","","","연립다세대"
"1838","전남광주통합특별시 장흥군 장흥읍 건산리","433","0433","0000","동산109동","월세","52.9800","202503","24","500","50","3","2015","건산서편1길 8","202503~202603","신규","-","","","연립다세대"
"1839","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","월세","54.2700","202503","24","500","45","1","1988","금호로 244","202503~202607","신규","-","","","연립다세대"
"1840","전남광주통합특별시 곡성군 옥과면 옥과리","236-11","0236","0011","천지수풀림","월세","71.1651","202503","24","1,000","38","4","2016","리문2길 20","202503~202603","신규","-","","","연립다세대"
"1841","전남광주통합특별시 여수시 봉강동","189-1","0189","0001","파라곤","월세","69.5650","202503","24","2,000","80","2","2022","봉강2길 30-1","202503~202603","신규","-","","","연립다세대"
"1842","전남광주통합특별시 순천시 연향동","1669-4","1669","0004","발리타운하우스","전세","59.8550","202503","24","7,560","0","1","2010","팔마2길 110","202505~202705","갱신","사용","7,560","0","연립다세대"
"1843","전남광주통합특별시 광산구 장덕동","1601","1601","0000","수완숲안애","전세","73.1696","202503","24","25,000","0","3","2015","풍영로169번길 16","202505~202705","갱신","-","25,000","0","연립다세대"
"1844","전남광주통합특별시 광산구 장덕동","1049","1049","0000","수완2차골드클래스","월세","68.8945","202503","24","2,000","95","2","2015","풍영로 285","-","-","-","","","연립다세대"
"1845","전남광주통합특별시 순천시 조례동","1599-7","1599","0007","빌리트A동","전세","49.5000","202503","24","8,000","0","7","2013","장선배기길 6-35","202504~202704","신규","-","","","연립다세대"
"1846","전남광주통합특별시 순천시 조례동","1599-7","1599","0007","빌리트A동","전세","49.5000","202503","24","8,000","0","6","2013","장선배기길 6-35","202504~202704","신규","-","","","연립다세대"
"1847","전남광주통합특별시 서구 매월동","355-6","0355","0006","풍암매월라루체더테라스","월세","84.9543","202503","24","2,000","150","1","2022","전평길 70","202504~202704","신규","-","","","연립다세대"
"1848","전남광주통합특별시 북구 우산동","15","0015","0000","무등B동","월세","56.2500","202503","23","500","45","2","1983","면앙로 121","202504~202704","신규","-","","","연립다세대"
"1849","전남광주통합특별시 장흥군 장흥읍 우산리","16-1","0016","0001","성은","월세","28.9700","202503","23","200","40","4","2000","우드랜드길 136","202504~202603","신규","-","","","연립다세대"
"1850","전남광주통합특별시 광산구 비아동","753-5","0753","0005","첨단한국아델리움57(102동)","전세","115.7282","202503","23","55,000","0","4","2022","첨단과기로 91-12","202506~202706","신규","-","","","연립다세대"
"1851","전남광주통합특별시 광산구 산정동","1146","1146","0000","어등산한양수자인테라스플러스","전세","84.9317","202503","22","28,000","0","3","2021","여대길 340","202504~202704","신규","-","","","연립다세대"
"1852","전남광주통합특별시 광산구 비아동","784","0784","0000","첨단금호어울림더테라스","전세","84.8672","202503","22","35,000","0","2","2019","첨단과기로 91-23","202506~202706","신규","-","","","연립다세대"
"1853","전남광주통합특별시 장흥군 장흥읍 건산리","575-8","0575","0008","동국빌라(A)","월세","34.8600","202503","22","200","40","1","2002","북부로 80","202503~202603","신규","-","","","연립다세대"
"1854","전남광주통합특별시 장흥군 장흥읍 건산리","459-1","0459","0001","반석빌라","월세","46.3500","202503","22","300","30","2","1991","건산서편1길 3","202504~202604","신규","-","","","연립다세대"
"1855","전남광주통합특별시 서구 쌍촌동","330-2","0330","0002","거우","월세","51.5700","202503","22","2,000","25","3","1987","상무대로955번길 36-7","202504~202704","신규","-","","","연립다세대"
"1856","전남광주통합특별시 서구 화정동","23-15","0023","0015","금호하이빌","월세","42.4200","202503","22","300","38","5","1997","내방로343번길 19","202503~202603","신규","-","","","연립다세대"
"1857","전남광주통합특별시 곡성군 곡성읍 학정리","516","0516","0000","수푸름연립주택","전세","80.9095","202503","22","16,500","0","3","2021","삼인동길 53","-","-","-","","","연립다세대"
"1858","전남광주통합특별시 남구 주월동","497","0497","0000","AM-CITY","전세","17.2633","202503","21","3,500","0","4","2013","회서로22번가길 15-1","202503~202703","신규","-","","","연립다세대"
"1859","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","전세","74.3400","202503","21","6,000","0","2","1988","금호로 244","202503~202703","신규","-","","","연립다세대"
"1860","전남광주통합특별시 여수시 주삼동","754","0754","0000","파인빌리지201동","월세","30.1400","202503","21","500","50","2","2021","주삼덕양로 191","202503~202603","신규","-","","","연립다세대"
"1861","전남광주통합특별시 목포시 석현동","776-2","0776","0002","금장(776-2)","월세","50.2200","202503","21","300","35","2","1984","도룡길5번길 11","202504~202704","신규","-","","","연립다세대"
"1862","전남광주통합특별시 남구 주월동","497","0497","0000","AM-CITY","전세","16.9330","202503","21","3,500","0","4","2013","회서로22번가길 15-1","202504~202704","신규","-","","","연립다세대"
"1863","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202503","21","500","30","2","1994","소촌로152번길 38","202503~202703","신규","-","","","연립다세대"
"1864","전남광주통합특별시 무안군 삼향읍 남악리","2326","2326","0000","남악오투그란데더테라스","전세","131.3723","202503","21","43,000","0","1","2021","남악4로34번길 34","202505~202705","신규","-","","","연립다세대"
"1865","전남광주통합특별시 광산구 수완동","1903","1903","0000","수완대라수어썸테라스","월세","84.8864","202503","21","10,000","180","-1","2024","왕버들로252번길 10","202504~202704","신규","-","","","연립다세대"
"1866","전남광주통합특별시 광양시 광양읍 우산리","406-8","0406","0008","한국통신사택A동","전세","58.6500","202503","20","2,700","0","3","1986","신재로 129","-","-","-","","","연립다세대"
"1867","전남광주통합특별시 광양시 광양읍 목성리","559","0559","0000","루스빌리지","전세","71.2000","202503","20","10,000","0","4","2013","개성3길 24-19","202505~202705","신규","-","","","연립다세대"
"1868","전남광주통합특별시 여수시 돌산읍 우두리","702-6","0702","0006","캐슬런A동","월세","83.2650","202503","20","1,000","60","3","2012","돌산로 3530-14","202503~202703","신규","-","","","연립다세대"
"1869","전남광주통합특별시 동구 서석동","470-23","0470","0023","트라팰리스","월세","15.6000","202503","20","300","36","3","2014","백서로174번길 4","202503~202509","신규","-","","","연립다세대"
"1870","전남광주통합특별시 여수시 광무동","1060","1060","0000","여수브리온오션프랑테라스","전세","84.4920","202503","20","20,000","0","2","2025","광무남2길 2-8","202503~202703","신규","-","","","연립다세대"
"1871","전남광주통합특별시 광산구 쌍암동","694-125","0694","0125","해피타운","월세","26.7200","202503","20","300","40","4","2012","임방울대로826번길 7-32","202503~202603","신규","-","","","연립다세대"
"1872","전남광주통합특별시 광산구 월계동","892-13","0892","0013","힐링타운","월세","29.5800","202503","20","500","50","4","2014","월계로 195-8","202503~202603","신규","-","","","연립다세대"
"1873","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202503","19","18,397","0","2","2018","화운로126번길 7-6","202504~202609","신규","-","","","연립다세대"
"1874","전남광주통합특별시 서구 화정동","23-15","0023","0015","금호하이빌","월세","42.4200","202503","19","300","35","6","1997","내방로343번길 19","202504~202704","신규","-","","","연립다세대"
"1875","전남광주통합특별시 북구 중흥동","710-25","0710","0025","(710-25)","전세","21.4300","202503","19","4,500","0","3","2013","경양로 149-1","202503~202705","신규","-","","","연립다세대"
"1876","전남광주통합특별시 장흥군 장흥읍 건산리","576-2","0576","0002","노블빌","전세","84.9200","202503","19","11,800","0","4","2013","북부로 69","-","-","-","","","연립다세대"
"1877","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202503","19","18,397","0","2","2018","화운로126번길 7-6","202504~202609","신규","-","","","연립다세대"
"1878","전남광주통합특별시 서구 쌍촌동","975-10","0975","0010","(975-10)","전세","26.4600","202503","19","10,000","0","6","2021","상무대로868번길 6-2","202505~202705","갱신","-","10,000","0","연립다세대"
"1879","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","전세","59.8500","202503","19","7,300","0","4","1994","소촌로152번길 38","202504~202704","신규","-","","","연립다세대"
"1880","전남광주통합특별시 남구 양림동","406","0406","0000","양림빌라","월세","60.4850","202503","19","500","50","2","1989","백서로51번길 5","202504~202704","신규","-","","","연립다세대"
"1881","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202503","18","500","33","2","2012","상무대로884번길 17-4","202501~202601","신규","-","","","연립다세대"
"1882","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202503","18","500","33","2","2012","상무대로884번길 17-4","202501~202601","신규","-","","","연립다세대"
"1883","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202503","18","500","33","2","2012","상무대로884번길 17-4","202501~202601","갱신","-","500","33","연립다세대"
"1884","전남광주통합특별시 서구 쌍촌동","1004-40","1004","0040","빅스타빌B","월세","19.5000","202503","18","200","38","3","2010","상무대로902번길 24","202503~202603","신규","-","","","연립다세대"
"1885","전남광주통합특별시 순천시 석현동","217-2","0217","0002","풍경마루","월세","22.7900","202503","18","200","30","3","2015","오리정1길 7","202503~202603","갱신","-","200","30","연립다세대"
"1886","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8700","202503","18","1,000","40","1","1994","소촌로152번길 38","202504~202704","신규","-","","","연립다세대"
"1887","전남광주통합특별시 광산구 산정동","1140","1140","0000","어등산한국아델리움1단지","전세","84.3857","202503","18","16,000","0","2","2016","여대길 290","202504~202704","갱신","-","16,000","0","연립다세대"
"1888","전남광주통합특별시 남구 방림동","447-15","0447","0015","금강빌라","월세","33.5580","202503","18","500","28","3","2001","용대로 177-9","202503~202703","갱신","-","500","23","연립다세대"
"1889","전남광주통합특별시 장흥군 장흥읍 건산리","488-1","0488","0001","아이지센트럴파크","전세","63.2921","202503","18","10,000","0","4","2016","의향길 34","202503~202703","신규","-","","","연립다세대"
"1890","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202503","18","17,765","0","4","2018","화운로126번길 7-6","-","-","-","","","연립다세대"
"1891","전남광주통합특별시 동구 소태동","1108","1108","0000","무등산수안채","전세","84.4182","202503","17","22,000","0","2","2018","태봉길13번길 13","202504~202704","신규","-","","","연립다세대"
"1892","전남광주통합특별시 광양시 금호동","684","0684","0000","목련빌라","전세","54.2700","202503","17","5,000","0","1","1988","금호로 244","202503~202703","신규","-","","","연립다세대"
"1893","전남광주통합특별시 광양시 금호동","717","0717","0000","목련연립","전세","54.2700","202503","17","5,500","0","3","1988","폭포사랑길 91","202503~202703","신규","-","","","연립다세대"
"1894","전남광주통합특별시 서구 쌍촌동","564-59","0564","0059","휴먼파크빌","전세","39.8000","202503","17","9,850","0","3","2017","상무대로902번길 21","202503~202703","갱신","-","9,950","0","연립다세대"
"1895","전남광주통합특별시 광산구 신가동","485","0485","0000","신가아이윌","월세","59.0140","202503","17","3,194","8","2","2020","신창로35번길 29-19","202504~202703","신규","-","","","연립다세대"
"1896","전남광주통합특별시 광산구 송정동","612","0612","0000","예송타운","월세","23.1000","202503","17","200","38","4","2011","광산로86번길 29","202503~202603","신규","-","","","연립다세대"
"1897","전남광주통합특별시 해남군 해남읍 남동리","47","0047","0000","제일빌라","월세","74.5600","202503","17","0","30","2","1995","남동길 14","202503~202703","신규","-","","","연립다세대"
"1898","전남광주통합특별시 동구 계림동","489-14","0489","0014","초록빌라","월세","84.1700","202503","17","1,000","40","4","2005","경양로235번길 4-10","202503~202703","신규","-","","","연립다세대"
"1899","전남광주통합특별시 여수시 둔덕동","259-14","0259","0014","둔덕동골드더테라스하우스","월세","84.7548","202503","16","5,000","80","1","2021","상암로 25","202504~202704","신규","-","","","연립다세대"
"1900","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202503","16","500","40","4","1994","소촌로152번길 38","202504~202704","신규","-","","","연립다세대"
"1901","전남광주통합특별시 남구 지석동","325-18","0325","0018","중우하나린1차","전세","59.9550","202503","16","12,000","0","5","2014","회재로 239","202503~202703","신규","-","","","연립다세대"
"1902","전남광주통합특별시 광산구 송정동","268-5","0268","0005","공항","월세","61.8000","202503","15","7,000","10","1","1985","내상로 78","202505~202705","갱신","-","7,000","0","연립다세대"
"1903","전남광주통합특별시 목포시 산정동","314-21","0314","0021","거성프라임빌리지","월세","56.2900","202503","14","1,000","28","2","2016","양을로143번길 18-7","202503~202603","신규","-","","","연립다세대"
"1904","전남광주통합특별시 고흥군 봉래면 신금리","1255-1","1255","0001","나로주택","전세","55.2802","202503","14","12,000","0","2","2011","나로도항길 56-7","202505~202705","갱신","-","12,000","0","연립다세대"
"1905","전남광주통합특별시 북구 중흥동","599-28","0599","0028","광신맨션","월세","55.7400","202503","14","200","48","2","1981","당뫼로8번길 22","202503~202603","신규","-","","","연립다세대"
"1906","전남광주통합특별시 서구 매월동","520-2","0520","0002","매월동노블힐스2014","전세","84.7900","202503","14","38,000","0","-1","2016","전평길 30","202504~202704","신규","-","","","연립다세대"
"1907","전남광주통합특별시 광양시 금호동","624-5","0624","0005","백합(624-5)","월세","59.3700","202503","14","200","45","3","1989","금호로 63","202504~202704","신규","-","","","연립다세대"
"1908","전남광주통합특별시 장흥군 장흥읍 건산리","412-3","0412","0003","우드빌","월세","47.0200","202503","14","500","50","4","2013","건산남부길 21-19","202503~202603","신규","-","","","연립다세대"
"1909","전남광주통합특별시 영광군 영광읍 도동리","135","0135","0000","하나빌5차벨리나빌","전세","99.0000","202503","14","15,000","0","4","2010","중앙로2길 28","202503~202703","신규","-","","","연립다세대"
"1910","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8700","202503","13","1,000","43","2","1995","소촌로152번길 38","202503~202703","신규","-","","","연립다세대"
"1911","전남광주통합특별시 서구 화정동","23-15","0023","0015","금호하이빌","전세","65.6960","202503","13","7,698","0","5","1997","내방로343번길 19","202504~202704","신규","-","","","연립다세대"
"1912","전남광주통합특별시 북구 오치동","639","0639","0000","도나우타운","전세","52.5239","202503","13","9,144","0","3","2012","오문로 5","202504~202704","갱신","-","8,709","0","연립다세대"
"1913","전남광주통합특별시 남구 노대동","365","0365","0000","아레아코메(마당있는집)","월세","171.9555","202503","13","15,000","120","2","2020","노대마을1길 23","202504~202510","신규","-","","","연립다세대"
