"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"142","전남광주통합특별시 여수시 웅천동","1832","1832","0000","웅천포레스트부영1단지","전세","84.8400","202512","30","24,590","0","1","2021","웅천로 292","202601~202701","갱신","-","24,132","0","아파트"
"143","전남광주통합특별시 여수시 웅천동","1835","1835","0000","웅천포레스트부영2단지","전세","59.9991","202512","30","18,033","0","8","2021","여서로 55","202602~202701","갱신","-","17,697","0","아파트"
"144","전남광주통합특별시 여수시 웅천동","1643","1643","0000","신영웅천지웰3차","월세","84.9293","202512","30","3,000","105","9","2014","웅천중앙로 47","202601~202801","신규","-","","","아파트"
"145","전남광주통합특별시 여수시 웅천동","1851","1851","0000","여수웅천부영1차","전세","84.3616","202512","30","20,655","0","2","2015","웅천로 189","202601~202701","갱신","-","20,390","0","아파트"
"146","전남광주통합특별시 여수시 웅천동","1831","1831","0000","여수웅천부영3차","전세","84.3616","202512","30","20,512","0","7","2015","웅천로 291","202601~202701","갱신","-","20,330","0","아파트"
"147","전남광주통합특별시 여수시 웅천동","1846","1846","0000","여수웅천부영2차","전세","84.3616","202512","30","20,512","0","15","2015","웅천로 261","202512~202612","갱신","-","20,330","0","아파트"
"148","전남광주통합특별시 북구 중흥동","611-10","0611","0010","광주역다사로움","월세","44.8500","202512","30","5,796","9","10","2019","서암대로 268","-","-","-","","","아파트"
"149","전남광주통합특별시 북구 중흥동","836","0836","0000","제일풍경채센트럴파크1단지","월세","84.9200","202512","30","5,000","140","12","2022","우치로40번길 25","202602~202802","신규","-","","","아파트"
"150","전남광주통합특별시 목포시 옥암동","1028","1028","0000","부영2차","전세","49.7200","202512","30","5,250","0","3","1994","부흥로 88","202602~202702","갱신","-","5,250","0","아파트"
"151","전남광주통합특별시 목포시 옥암동","1027","1027","0000","부영3차","전세","49.7200","202512","30","5,250","0","8","1995","통일대로75번길 14","202601~202701","갱신","-","5,250","0","아파트"
"152","전남광주통합특별시 목포시 옥암동","1315","1315","0000","우미파렌하이트","전세","108.9882","202512","30","32,000","0","3","2013","남악2로22번길 15","202602~202802","신규","-","","","아파트"
"153","전남광주통합특별시 동구 운림동","588","0588","0000","무등스위트맨션","전세","84.9500","202512","30","19,000","0","19","1995","운림길 68","202512~202712","신규","-","","","아파트"
"154","전남광주통합특별시 목포시 대양동","555-1","0555","0001","영신그린빌","월세","59.9360","202512","30","5,500","10","9","2000","영산로 761-2","-","-","-","","","아파트"
"155","전남광주통합특별시 목포시 산정동","1837","1837","0000","목포산정동라송센트럴카운티2차","전세","77.7449","202512","30","17,755","0","3","2018","청호로136번길 22","202603~202703","신규","-","","","아파트"
"156","전남광주통합특별시 목포시 용해동","1051","1051","0000","골드디움6차","월세","84.9243","202512","30","1,000","105","13","2014","용해지구로88번길 8","202602~202802","신규","-","","","아파트"
"157","전남광주통합특별시 목포시 석현동","1180","1180","0000","목포석현동라송센트럴카운티5차아파트","월세","84.9967","202512","30","21,269","8","21","2020"," ","202601~202701","신규","-","","","아파트"
"158","전남광주통합특별시 목포시 산정동","1259-3","1259","0003","신안비치3차","월세","59.9400","202512","30","500","45","11","1995","고하대로 641-11","202601~202801","신규","-","","","아파트"
"159","전남광주통합특별시 목포시 산정동","1837","1837","0000","목포산정동라송센트럴카운티2차","전세","84.6908","202512","30","18,907","0","16","2018","청호로136번길 22","202601~202701","신규","-","","","아파트"
"160","전남광주통합특별시 목포시 상동","845-1","0845","0001","비파2","전세","48.3400","202512","30","6,030","0","11","1992","백년대로337번길 23","-","-","-","","","아파트"
"161","전남광주통합특별시 목포시 옥암동","1244","1244","0000","주공2차휴먼시아","월세","33.5100","202512","30","388","13","14","2008","남악1로52번길 35-8","202512~202801","신규","-","","","아파트"
"162","전남광주통합특별시 목포시 상동","860","0860","0000","목포하당중흥S-클래스센텀뷰","월세","110.9664","202512","30","2,000","210","26","2022","비파로 96","202512~202712","신규","-","","","아파트"
"163","전남광주통합특별시 북구 임동","637","0637","0000","임동중흥에스클래스센텀파크","전세","39.9860","202512","30","19,413","0","10","2021","임동로 7","202606~203006","갱신","-","19,413","0","아파트"
"164","전남광주통합특별시 목포시 석현동","1178","1178","0000","에드가안채","월세","21.4513","202512","30","300","38","5","2018","옥암로 177-1","202602~202701","신규","-","","","아파트"
"165","전남광주통합특별시 목포시 산정동","1837","1837","0000","목포산정동라송센트럴카운티2차","전세","77.7449","202512","30","17,755","0","3","2018","청호로136번길 22","202603~202703","신규","-","","","아파트"
"166","전남광주통합특별시 목포시 산정동","1836","1836","0000","목포라송센트럴카운티","전세","74.2299","202512","30","16,347","0","14","2016","양을로99번길 8","202602~202702","갱신","-","16,347","0","아파트"
"167","전남광주통합특별시 목포시 대성동","222","0222","0000","목포대성엘에이치천년나무","월세","51.8800","202512","30","3,431","47","8","2015","양을로 42","202512~202603","신규","-","","","아파트"
"168","전남광주통합특별시 목포시 연산동","1262","1262","0000","연산주공2단지","전세","58.1400","202512","30","5,760","0","2","1995","원산중앙로 108","-","-","-","","","아파트"
"169","전남광주통합특별시 동구 운림동","654","0654","0000","라인2차","전세","84.7000","202512","30","9,000","0","16","1992","의재로 149-7","202512~202712","신규","-","","","아파트"
"170","전남광주통합특별시 광양시 광양읍 덕례리","1725","1725","0000","오성맨션","전세","84.1200","202512","30","8,000","0","7","1992","대림오성로 139","202601~202801","신규","-","","","아파트"
"171","전남광주통합특별시 광양시 광양읍 덕례리","1849","1849","0000","세미존서희스타힐스","월세","59.9889","202512","30","1,000","85","14","2023","무선2길 15","202601~202801","신규","-","","","아파트"
"172","전남광주통합특별시 광양시 광양읍 덕례리","1849","1849","0000","세미존서희스타힐스","전세","80.9458","202512","30","19,000","0","14","2023","무선2길 15","202602~202802","신규","-","","","아파트"
"173","전남광주통합특별시 무안군 삼향읍 남악리","2101","2101","0000","회룡마을주공","월세","39.7200","202512","30","2,226","7","16","2007","남악2로74번길 42","202601~202712","신규","-","","","아파트"
"174","전남광주통합특별시 광양시 광양읍 용강리","936","0936","0000","광양의봄선샤인","월세","84.9455","202512","30","24,200","10","3","2024","용강로 118","202602~202802","신규","-","","","아파트"
"175","전남광주통합특별시 화순군 화순읍 만연리","243","0243","0000","부영3","전세","49.9200","202512","30","4,550","0","1","1997","광덕로 180","202601~202701","신규","-","","","아파트"
"176","전남광주통합특별시 순천시 해룡면 신대리","2004","2004","0000","중흥에스-클래스3단지","전세","84.9968","202512","30","33,000","0","2","2014","신대로 96","202602~202802","신규","-","","","아파트"
"177","전남광주통합특별시 해남군 해남읍 구교리","918","0918","0000","구교2주공","월세","49.8500","202512","30","500","55","6","1999","구교3길 26","-","-","-","","","아파트"
"178","전남광주통합특별시 영광군 영광읍 단주리","370-13","0370","0013","사직스카이2차아파트","월세","39.9600","202512","30","500","40","3","1999","옥당로 233-11","202602~202702","신규","-","","","아파트"
"179","전남광주통합특별시 여수시 돌산읍 우두리","1046-1","1046","0001","청솔1차","월세","59.8500","202512","30","500","45","7","2000","강남8길 20","202601~202701","신규","-","","","아파트"
"180","전남광주통합특별시 무안군 삼향읍 남악리","1480","1480","0000","근화베아채","월세","59.9368","202512","30","2,000","70","20","2008","남악4로82번길 31","202601~202701","신규","-","","","아파트"
"181","전남광주통합특별시 광양시 광양읍 칠성리","89-5","0089","0005","주공칠성3","월세","39.6900","202512","30","300","30","5","1988","호북길 25","202512~202701","신규","-","","","아파트"
"182","전남광주통합특별시 광양시 광양읍 덕례리","1755-1","1755","0001","대림","전세","60.0000","202512","30","7,100","0","16","1998","대림오성로 11","202601~202801","신규","-","","","아파트"
"183","전남광주통합특별시 화순군 화순읍 만연리","243","0243","0000","부영3","월세","39.8400","202512","30","2,642","11","9","1997","광덕로 180","202601~202701","신규","-","","","아파트"
"184","전남광주통합특별시 나주시 금천면 석전리","619","0619","0000","빛가람코오롱하늘채","월세","84.9997","202512","30","3,000","85","8","2022","천석길 35","202601~202801","신규","-","","","아파트"
"185","전남광주통합특별시 광양시 광양읍 용강리","936","0936","0000","광양의봄선샤인","월세","84.9455","202512","30","24,200","5","19","2024","용강로 118","202512~202712","신규","-","","","아파트"
"186","전남광주통합특별시 순천시 해룡면 신대리","2004","2004","0000","중흥에스-클래스3단지","전세","84.9984","202512","30","33,000","0","11","2014","신대로 96","202602~202802","신규","-","","","아파트"
"187","전남광주통합특별시 화순군 화순읍 대리","935","0935","0000","화순광신프로그레스","전세","62.8395","202512","30","12,245","0","14","2015","대리길 41","202512~202612","신규","-","","","아파트"
"188","전남광주통합특별시 순천시 해룡면 상삼리","657","0657","0000","부영3","전세","60.0000","202512","30","8,082","0","10","1995","기적의도서관길 90","202601~202701","갱신","사용","8,082","0","아파트"
"189","전남광주통합특별시 순천시 해룡면 상삼리","661","0661","0000","부영6","전세","60.0000","202512","30","8,559","0","4","1995","장선배기길 272","202602~202702","신규","-","","","아파트"
"190","전남광주통합특별시 화순군 화순읍 신기리","405-3","0405","0003","부영6","전세","49.9200","202512","30","4,554","0","4","1998","광덕로 215","202602~202702","신규","-","","","아파트"
"191","전남광주통합특별시 광산구 쌍암동","694-115","0694","0115","한양에드가302동","월세","19.8530","202512","30","300","36","10","2013","월계로 223-17","202601~202701","신규","-","","","아파트"
"192","전남광주통합특별시 광산구 우산동","1620","1620","0000","국제미소래","전세","59.4918","202512","30","15,410","0","13","2017","용아로 175","202602~202802","신규","-","","","아파트"
"193","전남광주통합특별시 광산구 우산동","1625","1625","0000","쌍용더플래티넘광산","월세","84.9784","202512","30","7,000","80","7","2021","우산로107번길 67","202601~202706","신규","-","","","아파트"
"194","전남광주통합특별시 함평군 월야면 월야리","1208","1208","0000","메종드아르떼","월세","83.7709","202512","30","1,000","70","4","2025"," ","202601~202612","신규","-","","","아파트"
"195","전남광주통합특별시 광산구 월계동","893-1","0893","0001","무들에코클래스","월세","19.9836","202512","30","400","37","12","2014","임방울대로826번길 60-5","202512~202612","신규","-","","","아파트"
"196","전남광주통합특별시 광산구 쌍암동","694-116","0694","0116","한양에드가303동","월세","19.8530","202512","30","300","38","9","2013","임방울대로826번길 55","202601~202701","신규","-","","","아파트"
"197","전남광주통합특별시 광산구 쌍암동","694-70","0694","0070","첨단도휘에드가2차","월세","19.6900","202512","30","1,500","26","7","2015","월계로 223-20","202602~202702","신규","-","","","아파트"
"198","전남광주통합특별시 광산구 신가동","1058","1058","0000","수완지구호반베르디움1차","월세","84.9173","202512","30","5,000","140","16","2012","수등로123번길 21","202602~202802","신규","-","","","아파트"
