"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"481","전남광주통합특별시 광산구 선암동","818","0818","0000","선운더브이레브리티","전세","196.6033","202410","02","68,000","0","-1","2023","어등대로449번길 23","202410~202610","신규","-","","","연립다세대"
"482","전남광주통합특별시 남구 양림동","274-3","0274","0003","양림하이빌","월세","74.3400","202410","02","8,000","28","3","2000","백양로89번길 12","202410~202610","갱신","사용","8,000","25","연립다세대"
"483","전남광주통합특별시 동구 용산동","636-16","0636","0016","남룡빌라","전세","57.9600","202410","02","5,200","0","2","1980","남문로565번길 1-2","-","-","-","","","연립다세대"
"484","전남광주통합특별시 광산구 수완동","949","0949","0000","수안채리치","전세","111.8600","202410","02","41,000","0","3","2016","임방울대로378번길 45","202412~202612","신규","-","","","연립다세대"
"485","전남광주통합특별시 순천시 조례동","1721-1","1721","0001","(1721-1)","월세","21.2773","202410","02","500","50","6","2019","유동1길 26","202410~202510","신규","-","","","연립다세대"
"486","전남광주통합특별시 순천시 조례동","1831-7","1831","0007","왕지빌딩","전세","68.8300","202410","02","5,500","0","9","2003","왕궁1길 29","202411~202611","신규","-","","","연립다세대"
"487","전남광주통합특별시 광산구 비아동","149-1","0149","0001","해성행복애가","전세","58.6947","202410","02","12,000","0","4","2016","비아로 177-11","202410~202610","신규","-","","","연립다세대"
"488","전남광주통합특별시 서구 쌍촌동","531-1","0531","0001","가도스타디움(2차)","월세","16.9685","202410","01","200","32","1","2014","화정로49번길 38","202410~202510","신규","-","","","연립다세대"
"489","전남광주통합특별시 장흥군 장흥읍 우산리","16-1","0016","0001","성은","월세","28.9700","202410","01","200","35","3","2000","우드랜드길 136","202410~202509","신규","-","","","연립다세대"
"490","전남광주통합특별시 순천시 조례동","1694-5","1694","0005","(1694-5)","월세","27.2000","202410","01","1,000","36","4","2018","남신월4길 16","202410~202510","신규","-","","","연립다세대"
"491","전남광주통합특별시 서구 화정동","756-37","0756","0037","에스팰리스","월세","24.3200","202409","30","300","41","3","2016","화운로99번길 19","202410~202610","신규","-","","","연립다세대"
"492","전남광주통합특별시 목포시 상동","154","0154","0000","밀포드","전세","38.6200","202409","30","7,500","0","5","2019","영산로 495-1","202410~202610","갱신","-","7,500","0","연립다세대"
"493","전남광주통합특별시 서구 쌍촌동","1004-10","1004","0010","가도스타디움","월세","16.0712","202409","30","3,000","10","3","2012","상무대로884번길 17-4","202410~202610","신규","-","","","연립다세대"
"494","전남광주통합특별시 북구 양산동","762","0762","0000","강남빌라","월세","33.5140","202409","30","300","41","3","2012","양산로 57-10","202410~202510","신규","-","","","연립다세대"
"495","전남광주통합특별시 북구 일곡동","529","0529","0000","삼진빌라2동","전세","73.5000","202409","30","10,700","0","2","2005","일곡마을로111번길 46","202411~202611","신규","-","","","연립다세대"
"496","전남광주통합특별시 서구 화정동","765-1","0765","0001","더브이테라스","전세","59.9337","202409","30","19,167","0","1","2018","화운로126번길 7-6","202410~202510","신규","-","","","연립다세대"
"497","전남광주통합특별시 진도군 진도읍 성내리","22-16","0022","0016","대영빌라(9,10동)","월세","33.6000","202409","30","2,000","30","2","2017","성내길 30","202409~202510","신규","-","","","연립다세대"
"498","전남광주통합특별시 순천시 연향동","1669-4","1669","0004","발리타운하우스","전세","55.7600","202409","30","8,100","0","2","2010","팔마2길 110","202410~202610","신규","-","","","연립다세대"
"499","전남광주통합특별시 여수시 웅천동","1866-1","1866","0001","포레나여수웅천더테라스2단지","월세","84.9604","202409","30","5,000","130","2","2020","웅천남1로 99","202411~202611","신규","-","","","연립다세대"
"500","전남광주통합특별시 북구 운암동","447-5","0447","0005","정하주택","월세","49.7600","202409","30","2,000","30","2","1983","대자로 90","202410~202610","신규","-","","","연립다세대"
"501","전남광주통합특별시 서구 화정동","23-15","0023","0015","금호하이빌","월세","51.4380","202409","29","3,000","25","5","1997","내방로343번길 19","202410~202510","신규","-","","","연립다세대"
"502","전남광주통합특별시 서구 쌍촌동","549-24","0549","0024","솔빛예가101동","월세","60.4700","202409","29","3,000","45","3","2016","화정로21번길 20-2","202410~202610","신규","-","","","연립다세대"
"503","전남광주통합특별시 광산구 수완동","269-17","0269","0017","윤슬의아침수완3차","전세","84.9500","202409","28","35,000","0","1","2019","상완길 268","202411~202611","신규","-","","","연립다세대"
"504","전남광주통합특별시 여수시 둔덕동","259-14","0259","0014","둔덕동골드더테라스하우스","전세","84.7101","202409","28","24,000","0","3","2021","상암로 25","202410~202610","신규","-","","","연립다세대"
"505","전남광주통합특별시 나주시 이창동","55","0055","0000","정다움","월세","64.2513","202409","28","1,000","50","1","2022","남교2길 25-5","202410~202610","신규","-","","","연립다세대"
"506","전남광주통합특별시 광산구 도산동","814-15","0814","0015","숲안애빌리지","월세","84.3361","202409","28","3,000","65","2","2018","송도로182번길 39-12","202410~202610","신규","-","","","연립다세대"
"507","전남광주통합특별시 순천시 동외동","161-1","0161","0001","황금빌라","월세","76.0700","202409","28","1,000","55","5","1986","감사터길 67","202410~202610","신규","-","","","연립다세대"
"508","전남광주통합특별시 서구 쌍촌동","531-1","0531","0001","가도스타디움(2차)","월세","16.9685","202409","27","200","34","1","2014","화정로49번길 38","202409~202509","신규","-","","","연립다세대"
"509","전남광주통합특별시 광산구 쌍암동","694-128","0694","0128","에이치디빌","월세","31.9350","202409","27","300","45","4","2012","임방울대로826번길 7-26","202410~202510","신규","-","","","연립다세대"
"510","전남광주통합특별시 북구 오치동","858-1","0858","0001","성하파밀리아오치2차","월세","78.3382","202409","27","911","29","5","2019","설죽로370번길 6","202409~202612","신규","-","","","연립다세대"
"511","전남광주통합특별시 순천시 석현동","217-2","0217","0002","풍경마루","월세","19.8900","202409","27","200","30","4","2015","오리정1길 7","202409~202509","신규","-","","","연립다세대"
"512","전남광주통합특별시 순천시 조례동","1689-13","1689","0013","(1689-13)","월세","23.3900","202409","27","200","37","3","2014","남신월4길 3-10","202410~202509","신규","-","","","연립다세대"
"513","전남광주통합특별시 북구 매곡동","497","0497","0000","라데사포레매곡","전세","137.1131","202409","26","66,996","0","4","2021","하백로5번길 34","202409~202809","신규","-","","","연립다세대"
"514","전남광주통합특별시 강진군 강진읍 평동리","349","0349","0000","(349-0)","월세","17.4698","202409","26","400","40","3","2015","금릉2길 37","202410~202509","신규","-","","","연립다세대"
"515","전남광주통합특별시 동구 산수동","427-15","0427","0015","보헤미안E","전세","59.2800","202409","25","10,000","0","2","2005","산수길25번길 8-6","202410~202610","신규","-","","","연립다세대"
"516","전남광주통합특별시 광양시 금호동","624-1","0624","0001","백합(624-1)","월세","59.3700","202409","25","300","40","1","1988","금호로 41","202410~202610","신규","-","","","연립다세대"
"517","전남광주통합특별시 여수시 선원동","147-6","0147","0006","대영빌라106동","월세","76.2000","202409","25","1,000","50","2","1992","선원3길 26-1","202410~202610","신규","-","","","연립다세대"
"518","전남광주통합특별시 광산구 송정동","745-1","0745","0001","원일맨션","전세","82.5000","202409","25","8,000","0","3","1984","광산로77번길 23","202410~202610","신규","-","","","연립다세대"
"519","전남광주통합특별시 순천시 조례동","1731-4","1731","0004","(1731-4)","월세","29.4600","202409","25","300","35","3","2019","비봉2길 7-14","202409~202509","신규","-","","","연립다세대"
"520","전남광주통합특별시 동구 소태동","729-1","0729","0001","(729-1)","전세","77.6340","202409","25","17,152","0","2","2023","의재로88번길 9-2","202409~202612","신규","-","","","연립다세대"
"521","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202409","25","1,000","35","3","1994","소촌로152번길 38","202410~202510","신규","-","","","연립다세대"
"522","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8700","202409","25","1,000","40","2","1994","소촌로152번길 38","202410~202610","신규","-","","","연립다세대"
"523","전남광주통합특별시 동구 소태동","729-1","0729","0001","(729-1)","전세","81.7440","202409","25","17,445","0","5","2023","의재로88번길 9-2","202409~202612","신규","-","","","연립다세대"
"524","전남광주통합특별시 동구 소태동","729-1","0729","0001","(729-1)","전세","81.7440","202409","25","16,834","0","3","2023","의재로88번길 9-2","202409~202612","신규","-","","","연립다세대"
"525","전남광주통합특별시 목포시 석현동","667-16","0667","0016","칼튼힐","월세","59.3700","202409","24","843","19","5","2024","석현로 41","202409~202612","신규","-","","","연립다세대"
"526","전남광주통합특별시 광산구 신가동","485","0485","0000","신가아이윌","월세","71.6524","202409","24","1,332","22","5","2020","신창로35번길 29-19","202409~202411","신규","-","","","연립다세대"
"527","전남광주통합특별시 광산구 소촌동","290","0290","0000","라인1차","월세","59.8500","202409","24","1,000","39","1","1994","소촌로152번길 38","202410~202610","갱신","-","1,000","39","연립다세대"
"528","전남광주통합특별시 목포시 연산동","963-5","0963","0005","우진하이빌A","월세","74.2400","202409","24","3,000","15","2","2001","원산로 138","202410~202610","신규","-","","","연립다세대"
"529","전남광주통합특별시 목포시 석현동","667-16","0667","0016","칼튼힐","월세","59.3700","202409","24","843","20","5","2024","석현로 41","202409~202612","신규","-","","","연립다세대"
"530","전남광주통합특별시 여수시 주삼동","754","0754","0000","파인빌리지201동","월세","30.1400","202409","24","500","47","1","2021","주삼덕양로 191","202410~202510","신규","-","","","연립다세대"
"531","전남광주통합특별시 여수시 주삼동","754","0754","0000","파인빌리지201동","월세","30.1400","202409","24","500","47","1","2021","주삼덕양로 191","202410~202510","신규","-","","","연립다세대"
"532","전남광주통합특별시 광산구 쌍암동","694-134","0694","0134","금강빌라","월세","35.2800","202409","24","500","40","5","2013","임방울대로826번길 19-39","202410~202510","신규","-","","","연립다세대"
"533","전남광주통합특별시 장흥군 장흥읍 동동리","187-1","0187","0001","장원주택","월세","59.9100","202409","24","300","45","3","1986","장원길 12","202410~202610","신규","-","","","연립다세대"
